in_dtype,acc_dtype,out_dtype,sf_dtype,sf_vec_size,a_major,b_major,c_major,mma_m,mma_n,cta_m,cta_n,cluster_m,cluster_n,m,n,k,runtime_us
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,1536,8192,45.74719965457916
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,1536,8192,4096,62.463998794555664
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,1536,8192,4096,67.98719763755798
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,1536,8192,4096,47.513601183891296
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,1536,8192,4096,48.742398619651794
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,1536,8192,4096,45.049598813056946
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,1536,8192,4096,45.2672004699707
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,1536,8192,4096,43.41759979724884
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,1536,8192,4096,43.513599038124084
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,4096,192,25.190401077270508
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,4096,192,27.44320034980774
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,4096,192,23.545600473880768
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,4096,192,24.57599937915802
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,4096,192,24.582399427890778
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,4096,192,27.027198672294617
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,4096,192,25.600001215934753
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,4096,192,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,192,4096,23.552000522613525
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,192,4096,24.160000681877136
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,192,4096,23.136000335216522
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,192,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,192,4096,24.166400730609894
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,192,4096,24.780799448490143
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,192,4096,24.371199309825897
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,192,4096,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,192,4096,4096,23.75040054321289
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,192,4096,4096,24.166400730609894
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,192,4096,4096,24.172799289226532
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,192,4096,4096,23.955200612545013
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,192,4096,4096,24.166400730609894
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,192,4096,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,192,4096,4096,24.780799448490143
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,192,4096,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,16384,4096,249.04320240020752
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,16384,4096,285.4912042617798
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,16384,4096,184.72959995269775
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,16384,4096,197.8368043899536
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,16384,4096,175.71840286254883
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,16384,4096,181.4527988433838
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,16384,4096,167.52640008926392
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,16384,4096,184.31999683380127
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,4096,16384,225.27999877929688
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,4096,16384,247.37920761108398
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,4096,16384,146.23359441757202
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,4096,16384,158.515202999115
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,4096,16384,140.49279689788818
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,4096,16384,160.5631947517395
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,4096,16384,143.5647964477539
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,4096,16384,142.13119745254517
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,16384,394.649600982666
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,16384,410.62397956848145
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,16384,251.90401077270508
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,16384,258.4575891494751
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,16384,232.65280723571777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,16384,251.4944076538086
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,16384,229.7856092453003
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,16384,228.14719676971436
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,16384,7168,405.70878982543945
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,16384,7168,450.3551959991455
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,16384,7168,261.3312005996704
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,16384,7168,286.31041049957275
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,16384,7168,242.48321056365967
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,16384,7168,258.46400260925293
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,16384,7168,234.29760932922363
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,16384,7168,259.27679538726807
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,16384,7168,4096,434.79042053222656
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,16384,7168,4096,513.0368232727051
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,16384,7168,4096,318.0543899536133
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,16384,7168,4096,352.87039279937744
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,16384,7168,4096,283.85279178619385
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,16384,7168,4096,312.1216058731079
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,16384,7168,4096,277.2991895675659
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,16384,7168,4096,302.4895906448364
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,18432,7168,455.2703857421875
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,18432,7168,506.06079101562494
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,18432,7168,292.4607992172241
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,18432,7168,313.5488033294678
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,18432,7168,268.287992477417
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,18432,7168,290.4063940048218
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,18432,7168,264.1983985900879
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,18432,7168,288.76800537109375
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,18432,429.8687934875488
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,18432,454.860782623291
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,18432,276.0704040527344
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,18432,293.27359199523926
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,18432,259.68639850616455
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,18432,282.2144031524658
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,18432,251.47519111633298
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,18432,249.8624086380005
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,7168,18432,4096,470.83520889282227
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,7168,18432,4096,541.6959762573242
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,7168,18432,4096,325.0240087509155
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,7168,18432,4096,377.03680992126465
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,7168,18432,4096,306.58559799194336
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,18432,4096,336.4864110946655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,18432,4096,314.37439918518066
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,18432,4096,336.07680797576904
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,18432,7168,4096,494.5919990539551
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,18432,7168,4096,582.6560020446777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,18432,7168,4096,358.40001106262207
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,18432,7168,4096,402.4320125579834
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,18432,7168,4096,318.0543899536133
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,18432,7168,4096,357.5808048248291
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,18432,7168,4096,310.6816053390503
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,18432,7168,4096,340.1792049407959
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,257,7168,23.552000522613525
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,257,7168,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,257,7168,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,257,7168,24.57599937915802
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,257,7168,23.955200612545013
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,257,7168,23.552000522613525
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,257,7168,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,257,7168,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,257,49.76640045642853
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,257,45.06239891052246
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,257,41.9840008020401
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,257,41.36959910392761
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,257,39.52639997005463
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,257,41.15839898586273
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,257,41.3567990064621
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,257,41.574400663375854
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,7168,257,4096,23.14240038394928
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,7168,257,4096,25.401601195335388
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,7168,257,4096,24.991999566555023
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,7168,257,4096,23.763200640678406
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,7168,257,4096,26.419198513031006
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,257,4096,24.985599517822266
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,257,4096,24.377599358558655
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,257,4096,23.96160066127777
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,2048,7168,64.7167980670929
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,2048,7168,71.26399874687195
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,2048,7168,48.742398619651794
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,2048,7168,49.56800043582916
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,2048,7168,47.7183997631073
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,2048,7168,49.1456001996994
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,2048,7168,44.64640021324158
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,2048,7168,43.507200479507446
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,4096,7168,2048,77.00480222702026
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,4096,7168,2048,79.46879863739014
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,4096,7168,2048,60.26239991188049
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,4096,7168,2048,63.08479905128479
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,4096,7168,2048,60.659199953079224
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,4096,7168,2048,62.45759725570679
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,4096,7168,2048,61.44000291824341
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,4096,7168,2048,62.25919723510742
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,7168,2048,4096,71.47520184516907
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,7168,2048,4096,78.02879810333252
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,7168,2048,4096,53.248000144958496
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,7168,2048,4096,56.198400259017944
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,7168,2048,4096,52.83839702606201
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,7168,2048,4096,59.065598249435425
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,7168,2048,4096,53.64480018615723
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,7168,2048,4096,54.06720042228699
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,1,2048,7168,4096,69.4271981716156
e2m1,fp32,fp32,e8m0,16,k,k,n,256,64,128,64,2,2,2048,7168,4096,77.20959782600403
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,1,2048,7168,4096,52.428799867630005
e2m1,fp32,fp32,e8m0,16,k,k,n,256,128,128,128,2,2,2048,7168,4096,54.8799991607666
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,1,2048,7168,4096,51.814401149749756
e2m1,fp32,fp32,e8m0,16,k,k,n,256,192,128,192,2,2,2048,7168,4096,52.83839702606201
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,1,2048,7168,4096,53.248000144958496
e2m1,fp32,fp32,e8m0,16,k,k,n,256,256,128,256,2,2,2048,7168,4096,54.476797580718994
